category,brand,product_rating,customer_reviews_count,rating_rank,review_count_rank,combined_rank
Snacks & Branded Foods,Mom's InstaCook,2.0,139,348.0,195.5,543.5
Snacks & Branded Foods,Fortune ,3.8666666666666667,62,258.5,290.5,549.0
Snacks & Branded Foods,Toonpops,3.8,72,272.5,277.5,550.0
Snacks & Branded Foods,Prasuma,4.0,4,206.5,348.0,554.5
Snacks & Branded Foods,bb Popular,4.0,4,206.5,348.0,554.5
Snacks & Branded Foods,OGMO,3.4,102,321.5,234.0,555.5
Snacks & Branded Foods,To Be Honest,3.2999999999999994,103,328.0,233.0,561.0
Snacks & Branded Foods,Fakira,3.9,35,248.5,315.5,564.0
Snacks & Branded Foods,Swaad,3.8,58,272.5,292.0,564.5
Snacks & Branded Foods,Jain Farm Fresh,3.8,56,272.5,294.0,566.5
Snacks & Branded Foods,DevBhumi,3.8,53,272.5,295.0,567.5
Snacks & Branded Foods,Diabetics Dezire,3.0,97,334.5,237.5,572.0
Snacks & Branded Foods,Nourish You,3.75,64,284.5,288.0,572.5
Snacks & Branded Foods,Paaka,3.9,29,248.5,325.5,574.0
Snacks & Branded Foods,Snakart,3.0,93,334.5,245.0,579.5
Snacks & Branded Foods,Elicious ,2.45,96,343.0,241.0,584.0
Snacks & Branded Foods,Aura,3.55,72,307.5,277.5,585.0
Snacks & Branded Foods,Dhatu Organics & Naturals,3.4,80,321.5,267.0,588.5
Snacks & Branded Foods,Soklet,3.0,87,334.5,254.0,588.5
Snacks & Branded Foods,The Healthy Cravings Co.,3.7,48,290.0,300.0,590.0
Snacks & Branded Foods,Shankar Namkeen,3.4,76,321.5,272.5,594.0
Snacks & Branded Foods,Tagz,3.85,15,262.5,338.5,601.0
Snacks & Branded Foods,Turn Organic ,3.8,15,272.5,338.5,611.0
Snacks & Branded Foods,Shree Mahalakshmi ,3.6,35,301.0,315.5,616.5
Snacks & Branded Foods,Sakura,1.0,81,353.5,264.5,618.0
Snacks & Branded Foods,Frozen Star,3.8,4,272.5,348.0,620.5
Snacks & Branded Foods,Pushpanjali ,3.6999999999999997,26,291.0,330.0,621.0
Snacks & Branded Foods,PureFoods,2.716666666666667,64,339.0,288.0,627.0
Snacks & Branded Foods,Woh Hup,2.0,66,348.0,282.0,630.0
Snacks & Branded Foods,Delishh,3.5,31,315.0,323.0,638.0
Snacks & Branded Foods,Schar,3.5,28,315.0,327.0,642.0
Snacks & Branded Foods,IGLOO,3.6,1,301.0,351.5,652.5
Snacks & Branded Foods,Quickee'S,2.3,35,344.0,315.5,659.5
Snacks & Branded Foods,LISO,2.0,35,348.0,315.5,663.5
Snacks & Branded Foods,MOM Meal of the Moment,3.4,4,321.5,348.0,669.5
Snacks & Branded Foods,Bhikhaaram Chandmal,2.5,27,342.0,328.0,670.0
Snacks & Branded Foods,Bhikharam chandmal,3.0,16,334.5,337.0,671.5
Snacks & Branded Foods,Healthy Gut,1.0,34,353.5,320.0,673.5
Snacks & Branded Foods,Blv Fine Blend,2.0,26,348.0,330.0,678.0
Snacks & Branded Foods,Bon curry ,2.0,19,348.0,333.5,681.5
